hotspot_id,dominant_junction,historical_CHI,pred_24h_CHI,chi_pct_change
HS_8960145b2b7ffff,No Junction,28.0523636619331,36.470924,30.010165335665622
HS_8961892c973ffff,No Junction,28.056606636725252,36.470924,29.990504018052082
HS_8960145b233ffff,No Junction,28.056606636725252,36.470924,29.990504018052082
HS_89618925867ffff,"BTP123 - 10th Cross, Wilson Garden",52.662773364490256,68.406975,29.896263379486772
HS_89601692a4bffff,No Junction,28.099315093449007,36.470924,29.792930027480036
HS_8961892cdc3ffff,No Junction,28.099315093449007,36.470924,29.792930027480036
HS_896189258d3ffff,No Junction,28.099315093449007,36.470924,29.792930027480036
HS_8961892cd53ffff,No Junction,28.099315093449007,36.470924,29.792930027480036
HS_8961892466fffff,No Junction,28.099315093449007,36.470924,29.792930027480036
HS_8960145a48bffff,No Junction,28.099315093449007,36.470924,29.792930027480036
HS_8960145a853ffff,No Junction,28.099315093449007,36.470924,29.792930027480036
HS_8960145a89bffff,No Junction,28.169901764839945,36.470924,29.4677016693126
HS_8961892eccbffff,No Junction,28.1874693836999,36.470924,29.387011941311837
HS_8961892c9bbffff,No Junction,28.18862109485423,36.470924,29.3817255364048
HS_8961892c9a7ffff,No Junction,28.18862109485423,36.470924,29.3817255364048
HS_8961892eb0fffff,No Junction,28.192716005595187,36.470924,29.36293321368295
HS_89618924063ffff,No Junction,28.192716005595187,36.470924,29.36293321368295
HS_8961892eb6bffff,No Junction,28.194352961405773,36.470924,29.35542243996566
HS_8960145808bffff,No Junction,28.22296400908588,36.470924,29.22428829835251
HS_89618924953ffff,No Junction,28.23761700212348,36.470924,29.157231556397907
HS_89618924b43ffff,No Junction,28.23761700212348,36.470924,29.157231556397907
HS_89618924ecfffff,No Junction,28.23761700212348,36.470924,29.157231556397907
HS_8961892587bffff,BTP134 - Mico Bande,42.72265253656301,55.158924,29.10931514745474
HS_89618924e8fffff,No Junction,28.28052165517514,36.470924,28.9612858706497
HS_89601459ccbffff,No Junction,28.282970747654552,36.470924,28.950118793535378
HS_89618925ed7ffff,No Junction,28.282970747654556,36.470924,28.950118793535363
HS_8960145a697ffff,No Junction,28.282970747654556,36.470924,28.950118793535363
HS_896189262dbffff,No Junction,28.282970747654556,36.470924,28.950118793535363
HS_89601451207ffff,No Junction,28.30910863083994,36.470924,28.831058769932387
HS_8960145a4cbffff,No Junction,28.311020099305573,36.470924,28.82236051372795
HS_8961892ec9bffff,No Junction,56.39203896837266,72.64011,28.812696845226515
HS_8961892e613ffff,No Junction,25.25611125394707,32.532673,28.811092709277702
HS_8960145b037ffff,No Junction,25.25611125394707,32.532673,28.811092709277702
HS_896189209b7ffff,No Junction,28.34151670982547,36.470924,28.68374247874188
HS_8960169652bffff,No Junction,28.34151670982547,36.470924,28.68374247874188
HS_8960145164fffff,No Junction,28.34151670982547,36.470924,28.68374247874188
HS_89618920b47ffff,No Junction,28.34151670982547,36.470924,28.68374247874188
HS_89618935b4bffff,No Junction,28.34151670982547,36.470924,28.68374247874188
HS_8960145ae23ffff,No Junction,28.34151670982547,36.470924,28.68374247874188
HS_8960145a42bffff,No Junction,28.34151670982547,36.470924,28.68374247874188
HS_896189272b7ffff,No Junction,28.34151670982547,36.470924,28.68374247874188
HS_89601459b8fffff,No Junction,28.352892429622585,36.470924,28.63211211332093
HS_8960145b683ffff,No Junction,28.372860448415366,36.470924,28.54158446149309
HS_8960145a4cfffff,No Junction,28.372860448415366,36.470924,28.54158446149309
HS_8960145a6b7ffff,No Junction,28.372860448415366,36.470924,28.54158446149309
HS_8961892c92bffff,No Junction,28.372860448415366,36.470924,28.54158446149309
HS_8961892484fffff,No Junction,28.378922364864316,36.470924,28.514127169943997
HS_8961892c557ffff,No Junction,28.39041543573605,36.470924,28.46210179627779
HS_8961892e29bffff,No Junction,25.331811865137176,32.532673,28.42615859962652
HS_8961892cdabffff,No Junction,28.403137433139335,36.470924,28.404562570925663
HS_8961892db27ffff,No Junction,28.41120552325477,36.470924,28.36809880379663
HS_89618926077ffff,No Junction,28.45898513553175,36.470924,28.152582405008353
HS_89618925e63ffff,No Junction,28.45898513553175,36.470924,28.152582405008353
HS_896189262abffff,No Junction,28.46545044629974,36.470924,28.123475320525998
HS_8961892449bffff,No Junction,28.4666264018601,36.470924,28.118182543254512
HS_8960145854fffff,No Junction,28.4666264018601,36.470924,28.118182543254512
HS_896189243d7ffff,No Junction,28.4666264018601,36.470924,28.118182543254512
HS_896189246afffff,No Junction,28.4666264018601,36.470924,28.118182543254512
HS_8961892c50bffff,No Junction,28.4666264018601,36.470924,28.118182543254512
HS_89618925353ffff,No Junction,28.473698026513688,36.470924,28.086363574836636
HS_89601690463ffff,No Junction,28.48871896406654,36.470924,28.018828868518103
HS_8961892ccc3ffff,No Junction,28.52148436202932,36.470924,27.871761211682184
HS_89601459c93ffff,No Junction,28.52675538113152,36.470924,27.848133761347448
HS_8961892ed0bffff,No Junction,28.52675538113152,36.470924,27.848133761347448
HS_8961892722fffff,No Junction,28.52675538113152,36.470924,27.848133761347448
HS_8961892ddafffff,No Junction,28.52675538113152,36.470924,27.848133761347448
HS_89618920bc7ffff,No Junction,28.52675538113152,36.470924,27.848133761347448
HS_896016965abffff,No Junction,28.52675538113152,36.470924,27.848133761347448
HS_8960145120fffff,No Junction,28.52675538113152,36.470924,27.848133761347448
HS_896189262cbffff,No Junction,28.52675538113152,36.470924,27.848133761347448
HS_89601459127ffff,No Junction,28.535200559846142,36.470924,27.81029627232468
HS_89618925c53ffff,No Junction,28.55709980197651,36.470924,27.712283916580216
HS_8960145a47bffff,No Junction,28.55709980197651,36.470924,27.712283916580216
HS_8961892ecb7ffff,No Junction,28.55709980197651,36.470924,27.712283916580216
HS_896016900afffff,No Junction,28.55709980197651,36.470924,27.712283916580216
HS_896016960cfffff,No Junction,28.557455980824127,36.470924,27.710691043106383
HS_89618925643ffff,No Junction,28.591137114451303,36.470924,27.560244391284765
HS_8961892ec2fffff,No Junction,28.594503623404805,36.470924,27.54522637556714
HS_8960145a463ffff,No Junction,28.59883827872401,36.470924,27.5258946604618
HS_8960145a857ffff,No Junction,28.613642850233006,36.470924,27.459913329925474
HS_8960145b11bffff,"BTP210 - 50th cross, 12th Main , Rajajinagar",78.5235211880294,100.0,27.350376660445274
HS_8961892e877ffff,No Junction,28.665684384611055,36.470924,27.22851437316645
HS_8960145908fffff,No Junction,28.716391050515178,36.470924,27.003857529608027
HS_8960145809bffff,No Junction,28.71645339327357,36.470924,27.00358180716081
HS_8961892734fffff,No Junction,28.74133915553765,36.470924,26.89361542993547
HS_8961892594fffff,BTP185 - RV Teachers College,43.47900921694887,55.158924,26.863341865852142
HS_8960169746bffff,No Junction,28.76790450505738,36.470924,26.77643716117675
HS_89601459423ffff,No Junction,28.776793848960725,36.470924,26.737275072631327
HS_8961892dd87ffff,No Junction,28.77780172355483,36.470924,26.732836398652722
HS_89618925c8bffff,BTP137 - Madiwala Traffic PS Junction,52.91089397781859,67.046135,26.715180765680664
HS_89618925573ffff,No Junction,28.800660123763937,36.470924,26.63225155505585
HS_8960169008bffff,No Junction,28.800660123763937,36.470924,26.63225155505585
HS_8960145ad57ffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_896016901cbffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_89601696277ffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_8960169622bffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_89601696183ffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_896189229d7ffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_8960169740fffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_8961892600fffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_8961892426fffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_8961892cacbffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_89601458ec3ffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_89618924c33ffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_8960145957bffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_89618924697ffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_8961892eab7ffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_89601459cdbffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_8961892ca37ffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_8961892c1b7ffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_896189263bbffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_8960145aa9bffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_89618924803ffff,No Junction,28.81058362401248,36.470924,26.588634417819762
HS_89601459e97ffff,No Junction,28.824191459041632,36.470924,26.52887221230669
HS_89618921907ffff,No Junction,25.729666846738724,32.532673,26.440319168779467
HS_8960145b32bffff,BTP023 - Mahalaxmi Layout Entrance,79.27665471277248,100.0,26.14053956024045
HS_8961892e95bffff,No Junction,28.921245228987484,36.470924,26.104267256400675
HS_8961892cb2bffff,No Junction,28.934418345517525,36.470924,26.046855139534625
HS_8961892ec93ffff,No Junction,28.95692041407814,36.470924,25.948905670611786
HS_8961892e663ffff,No Junction,25.85338605077968,32.532673,25.835249658135073
HS_8961892eab3ffff,No Junction,28.98508100476865,36.470924,25.826539423647567
HS_89618925b8bffff,BTP121 - KH Circle,54.38023109728212,68.406975,25.793828772271244
HS_89618921983ffff,No Junction,28.998511590778836,36.470924,25.76826318575159
HS_8961892f42bffff,No Junction,25.89783460390695,32.532673,25.619278135215968
HS_8961892e263ffff,No Junction,25.89783460390695,32.532673,25.619278135215968
HS_89601458643ffff,No Junction,25.89783460390695,32.532673,25.619278135215968
HS_89618925267ffff,No Junction,29.040525720311024,36.470924,25.586309038246995
HS_89601458627ffff,No Junction,41.40733201403851,51.99677,25.573820920863298
HS_8961892c947ffff,No Junction,29.054610294080874,36.470924,25.52542955591256
HS_896189256abffff,No Junction,29.09724021115311,36.470924,25.341524188475884
HS_8961892410bffff,No Junction,29.10741729973949,36.470924,25.297699901969033
HS_896189272a7ffff,No Junction,29.11637485395496,36.470924,25.259152488509258
HS_89601458103ffff,No Junction,29.148107317979584,36.470924,25.12278749208821
HS_8961892ed7bffff,No Junction,29.18681361409558,36.470924,24.9568550361661
HS_8960145a86fffff,No Junction,29.18681361409558,36.470924,24.9568550361661
HS_8960145ae3bffff,No Junction,29.19352401747257,36.470924,24.92813253930307
HS_89618924e0bffff,No Junction,29.19817955463647,36.470924,24.90821323019802
HS_896189266c7ffff,No Junction,29.19817955463647,36.470924,24.90821323019802
HS_8960145b66bffff,No Junction,29.19853160786036,36.470924,24.90670718394376
HS_8961892c387ffff,No Junction,29.20890617630202,36.470924,24.86234218188992
HS_8961892e42fffff,No Junction,26.06600236107518,32.532673,24.808831179504875
HS_89618926bc7ffff,No Junction,29.2517943268588,36.470924,24.679272559885497
HS_89618926bcfffff,No Junction,29.26412169052675,36.470924,24.626752045142055
HS_89601459d93ffff,No Junction,29.267286502320715,36.470924,24.61327555784677
HS_896014591d7ffff,No Junction,29.267286502320715,36.470924,24.61327555784677
HS_896016962abffff,No Junction,29.268692881605755,36.470924,24.607287810799285
HS_8960145a5d7ffff,No Junction,29.284139216804142,36.470924,24.541561926851056
HS_8960169658fffff,No Junction,29.284139216804142,36.470924,24.541561926851056
HS_89618926b53ffff,No Junction,29.284964341547653,36.470924,24.538052879575368
HS_89601458123ffff,No Junction,29.28994534458261,36.470924,24.516874129937467
HS_89618926b4bffff,No Junction,29.30121868779116,36.470924,24.46896754037614
HS_8961892460fffff,No Junction,29.302416646678022,36.470924,24.463878925754297
HS_89618924d57ffff,No Junction,29.306677957575584,36.470924,24.445781368453982
HS_8961892e253ffff,No Junction,26.159116771574308,32.532673,24.364569209888494
HS_8961892ea0bffff,No Junction,29.33039287616322,36.470924,24.34516145564927
HS_8961892ea37ffff,No Junction,29.424191890161666,36.470924,23.948771519655228
HS_8961892ee83ffff,No Junction,29.42714222081213,36.470924,23.93634456168025
HS_8961892eecfffff,No Junction,29.432529650675864,36.470924,23.913658833616154
HS_89618927383ffff,No Junction,29.43282669558352,36.470924,23.912408259835864
HS_8960169608bffff,No Junction,29.45577249789509,36.470924,23.815881522196094
HS_89618920e6fffff,No Junction,29.457333817270857,36.470924,23.809318941344497
HS_89601459873ffff,No Junction,29.457333817270857,36.470924,23.809318941344497
HS_8961892eacfffff,No Junction,29.457333817270857,36.470924,23.809318941344497
HS_8961892cd77ffff,No Junction,29.457333817270857,36.470924,23.809318941344497
HS_8961892cc4bffff,No Junction,29.475538819528357,36.470924,23.73285048576759
HS_89601459147ffff,No Junction,29.475538819528357,36.470924,23.73285048576759
HS_8961892e2bbffff,No Junction,80.85439315835023,100.0,23.67911760113495
HS_8960145a10bffff,No Junction,29.4969810611962,36.470924,23.642905359625274
HS_8961892409bffff,No Junction,29.4969810611962,36.470924,23.642905359625274
HS_8961892c38fffff,No Junction,29.4969810611962,36.470924,23.642905359625274
HS_89618925837ffff,No Junction,44.65159622612915,55.16684,23.549535206373946
HS_89618925443ffff,No Junction,29.52147809802556,36.470924,23.54030599802736
HS_89601451613ffff,No Junction,29.52147809802556,36.470924,23.54030599802736
HS_89618920807ffff,No Junction,29.553415926430787,36.470924,23.40679828088508
HS_896189243d3ffff,No Junction,29.5609483985337,36.470924,23.37535279906804
HS_89618924053ffff,No Junction,66.89475370565847,82.5069,23.33836721440411
HS_89618924673ffff,No Junction,29.57287175667908,36.470924,23.32560962465334
HS_8960145906fffff,No Junction,29.60006664581794,36.470924,23.212304937814114
HS_89618924923ffff,No Junction,29.60006664581794,36.470924,23.212304937814114
HS_8960145b68bffff,No Junction,29.60006664581794,36.470924,23.212304937814114
HS_89601696613ffff,No Junction,29.60006664581794,36.470924,23.212304937814114
HS_89601696da7ffff,No Junction,29.60006664581794,36.470924,23.212304937814114
HS_8960169044fffff,No Junction,29.60006664581794,36.470924,23.212304937814114
HS_8961892c993ffff,No Junction,29.60006664581794,36.470924,23.212304937814114
HS_8960145948fffff,No Junction,29.60006664581794,36.470924,23.212304937814114
HS_8961892e863ffff,No Junction,29.61151754364723,36.470924,23.164658223555897
HS_89601458553ffff,No Junction,29.63738062032972,36.470924,23.05717851605357
HS_8961892730bffff,No Junction,29.64738113222099,36.470924,23.015669460951276
HS_89618926213ffff,No Junction,29.657008504367138,36.470924,22.97573564127645
HS_89618924b87ffff,No Junction,29.66693842225256,36.470924,22.934574031020727
HS_8961892cc6bffff,No Junction,29.672999260107076,36.470924,22.90946411498613
HS_896189242dbffff,No Junction,29.6860030822521,36.470924,22.8556241687036
HS_89618924413ffff,No Junction,29.68728416481683,36.470924,22.85032263296096
HS_896016961b7ffff,No Junction,29.68728416481683,36.470924,22.85032263296096
HS_89618925e77ffff,No Junction,29.69241700977297,36.470924,22.829085841807206
HS_8961892662bffff,No Junction,29.695226143273935,36.470924,22.81746635461198
HS_8961892e4afffff,No Junction,26.49695034572286,32.532673,22.778932887012438
HS_896014512a3ffff,No Junction,29.714052433903117,36.470924,22.739651410956114
HS_8961892eb8fffff,No Junction,29.734624321767456,36.470924,22.65473403254869
HS_8961892ecc7ffff,No Junction,29.735746491418613,36.470924,22.65010527973961
HS_89618920a27ffff,No Junction,29.75556015354221,36.470924,22.568434905097142
HS_89618925b93ffff,BTP122 - Siddapura Junction,45.05715486986532,55.158924,22.419900373412275
HS_8960145a843ffff,No Junction,29.80062421638977,36.470924,22.383088732024273
HS_8960145b047ffff,No Junction,29.80255959231593,36.470924,22.375141183661277
HS_89618924c53ffff,No Junction,29.814087960190573,36.470924,22.327821753727335
HS_89618920abbffff,No Junction,29.828589527557657,36.470924,22.26835044864295
HS_8961892e243ffff,No Junction,26.616232212254292,32.532673,22.22869346286292
HS_8960145a3dbffff,No Junction,27.86235026877798,34.01901,22.096694314390493
HS_89618934a1bffff,No Junction,29.888834635496668,36.470924,22.02190156362837
HS_896189251b3ffff,No Junction,29.904414324188966,36.470924,21.958330238693044
HS_8961892e453ffff,No Junction,26.677900201973227,32.532673,21.9461525674116
HS_8961892f533ffff,No Junction,26.677900201973227,32.532673,21.9461525674116
HS_8961892e297ffff,No Junction,26.677900201973227,32.532673,21.9461525674116
HS_8960145b3c3ffff,No Junction,26.677900201973227,32.532673,21.9461525674116
HS_8960145b387ffff,No Junction,26.677900201973227,32.532673,21.9461525674116
HS_8961892e417ffff,No Junction,26.677900201973227,32.532673,21.9461525674116
HS_8961892e62fffff,No Junction,26.677900201973227,32.532673,21.9461525674116
HS_8961892f60bffff,No Junction,26.677900201973227,32.532673,21.9461525674116
HS_8961892e03bffff,No Junction,26.677900201973227,32.532673,21.9461525674116
HS_89618924edbffff,No Junction,26.677900201973227,32.532673,21.9461525674116
HS_89601458243ffff,No Junction,26.677900201973227,32.532673,21.9461525674116
HS_89618925dc7ffff,No Junction,26.677900201973227,32.532673,21.9461525674116
HS_896014582c7ffff,No Junction,26.677900201973227,32.532673,21.9461525674116
HS_8961892a947ffff,No Junction,26.677900201973227,32.532673,21.9461525674116
HS_8961892dd83ffff,No Junction,29.923365189207036,36.470924,21.881092406665505
HS_8961892e327ffff,No Junction,29.965857279886936,36.470924,21.708262963398237
HS_8960169102bffff,No Junction,29.965857279886936,36.470924,21.708262963398237
HS_89618920b43ffff,No Junction,29.965857279886936,36.470924,21.708262963398237
HS_89601458657ffff,No Junction,26.737903273320818,32.532673,21.67249073169213
HS_8961892626bffff,No Junction,29.9769856659955,36.470924,21.663081084274356
HS_8961892ecafffff,No Junction,29.980065316766556,36.470924,21.650583453014672
HS_896014582cbffff,No Junction,26.756631771387816,32.532673,21.587325191165753
HS_89601451d6bffff,No Junction,29.99747422644746,36.470924,21.579984041745057
HS_8960145b147ffff,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",82.2655423110659,100.0,21.557577073856546
HS_8961892c553ffff,No Junction,30.00746557028602,36.470924,21.539502534847966
HS_8960145a603ffff,No Junction,30.02221880069986,36.470924,21.47977675984167
HS_89618927343ffff,No Junction,30.023483258529023,36.470924,21.474660562847266
HS_89618924833ffff,No Junction,30.02958624785409,36.470924,21.449972958077677
HS_8961892cccbffff,No Junction,30.08415816477888,36.470924,21.229665718683304
HS_89618924273ffff,No Junction,30.11232750038121,36.470924,21.11625837285311
HS_8961892490bffff,No Junction,30.121750848092915,36.470924,21.078368124641976
HS_896189240b7ffff,No Junction,30.12218431362484,36.470924,21.07662577758317
HS_89618924e83ffff,No Junction,30.124083200701225,36.470924,21.06899365021154
HS_8961892c14bffff,No Junction,30.144373934949247,36.470924,20.987499876907997
HS_8960145a027ffff,No Junction,30.164976382989263,36.470924,20.90486634031716
HS_8961892c597ffff,No Junction,30.190613558853087,36.470924,20.80219670377213
HS_89618927207ffff,No Junction,30.191006318230997,36.470924,20.80062516968256
HS_89601458663ffff,No Junction,26.93667857444668,32.532673,20.77462628574409
HS_8961892cdb7ffff,No Junction,30.231690468917353,36.470924,20.63805831479688
HS_8961892cecfffff,No Junction,30.828155828563315,37.19009,20.636765904061964
HS_8960145a077ffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_89601690dcbffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_89618921dd3ffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_8961892289bffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_89618921dcfffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_8960145808fffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_89618920c57ffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_8961892012fffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_89601692203ffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_89618934a7bffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_89618921dabffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_8961892daa3ffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_8961892c087ffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_8960145b2b3ffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_896189209b3ffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_8961892cb73ffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_89618920ed3ffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_8961892c8a3ffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_8960145b27bffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_8960145944fffff,No Junction,30.23237257203865,36.470924,20.63533647760307
HS_896014594a7ffff,No Junction,30.24719975807765,36.470924,20.576201000893263
HS_896014590d3ffff,No Junction,30.249249123459105,36.470924,20.568032047966522
HS_89601459b9bffff,No Junction,27.63162338716784,33.288822,20.473638872523274
HS_8961892ec77ffff,No Junction,30.286042352577212,36.470924,20.42155905635484
HS_896016960d7ffff,No Junction,30.29219961677429,36.470924,20.3970818852179
HS_8960144b4dbffff,No Junction,30.29689732698064,36.470924,20.378413617167784
HS_8961892cd13ffff,No Junction,30.30699807624815,36.470924,20.338293768606462
HS_896189255d3ffff,No Junction,30.309915628438855,36.470924,20.326710323211415
HS_8961892531bffff,No Junction,30.314757772245574,36.470924,20.3074906665824
HS_8961892dd37ffff,No Junction,30.31560748894222,36.470924,20.304118565805986
HS_8960145a123ffff,No Junction,30.31560748894222,36.470924,20.304118565805986
HS_8961892439bffff,No Junction,30.31560748894222,36.470924,20.304118565805986
HS_8960145b207ffff,No Junction,30.32149337877922,36.470924,20.28076560030491
HS_896014584a3ffff,No Junction,28.29117432121552,34.01901,20.246011177287155
HS_89618920b6bffff,No Junction,30.338368096589136,36.470924,20.21386338687656
HS_89618925b03ffff,BTP192 - Urvashi Theater,83.24445248059362,100.0,20.1281250823441
HS_89601696dafffff,No Junction,30.361205715878775,36.470924,20.123438834207022
HS_8961892ccd7ffff,No Junction,30.387125634488036,36.470924,20.02097472506096
HS_896014514c3ffff,No Junction,30.387125634488036,36.470924,20.02097472506096
HS_8961892c14fffff,No Junction,30.387125634488036,36.470924,20.02097472506096
